Well Name,Date,Oil (BBLS),Gas (MCF),Water (BBLS),TP,CP,Comments,Sales Pressure,Flow Rate Sales,Flow Rate Flare
Thalmann #1,8/24/2021,0,0,0,50,15,sibu,,,
VRE Minerals #1,8/24/2021,0,0,0,0,0,,,,
Vermillion #1,8/24/2021,0,0,0,0,0,sibu,,,
White Marlin #1,8/24/2021,0,0,0,0,0,SIBU,,,
Wittig Sisters #1,8/24/2021,0,0,0,0,0,,,,
BMMP #1,8/23/2021,50,510,3,175,0,bol comp,,,
Branton #1,8/23/2021,0,0,12,0,0,sibu,,,
Dyer Unit #10,8/23/2021,0,0,0,0,0,S.i.,,,
Joe #1,8/23/2021,0,0,15,0,0,,,,
Kincaid #1,8/23/2021,0,0,0,0,0,bol,,,
Kirby #1,8/23/2021,0,0,0,0,0,sibu,,,
Kleimann #3 RE,8/23/2021,33,0,92,0,0,,,,
Mcwf #1,8/23/2021,0,0,847,0,0,,,,
Montemayor #1,8/23/2021,0,0,0,0,0,bol,,,
Moreland #1,8/23/2021,0,0,0,60,5,bol,,,
Palm #1,8/23/2021,3,259,102,0,0,,,,
Pecan Grove #1,8/23/2021,0,0,0,120,150,dn no fuel,,,
Pierce Ranch #4,8/23/2021,0,0,0,0,0,,,,
Preston #1,8/23/2021,5,218,23,0,0,,,,
Rhodes #1,8/23/2021,10,0,0,0,0,,,,
Thalmann #1,8/23/2021,0,0,0,50,15,sibu,,,
VRE Minerals #1,8/23/2021,0,0,0,0,0,well died,,,
Vermillion #1,8/23/2021,0,0,0,0,0,sibu,,,
White Marlin #1,8/23/2021,0,0,0,0,0,sibu,,,
Wittig Sisters #1,8/23/2021,0,0,0,0,0,,,,
BMMP #1,8/22/2021,0,1906,0,175,0,comp using make up gas to stay on,,,
Branton #1,8/22/2021,0,0,0,0,0,bol,,,
Dyer Unit #10,8/22/2021,0,0,0,0,0,S.i.,,,
Joe #1,8/22/2021,0,0,17,0,0,,,,
Kincaid #1,8/22/2021,0,0,0,0,0,sibu,,,
Kirby #1,8/22/2021,0,0,0,0,0,sibu,,,
Kleimann #3 RE,8/22/2021,50,0,17,0,0,,,,
Mcwf #1,8/22/2021,0,0,252,0,0,,,,
Montemayor #1,8/22/2021,2,0,0,0,0,,,,
Moreland #1,8/22/2021,0,0,0,60,5,sibu,,,
Palm #1,8/22/2021,17,288,51,0,0,,,,
Pecan Grove #1,8/22/2021,0,0,1,120,150,bol,,,
Pierce Ranch #4,8/22/2021,0,0,0,0,0,,,,
Preston #1,8/22/2021,3,214,33,0,0,,,,
Rhodes #1,8/22/2021,3,0,0,0,0,,,,
Thalmann #1,8/22/2021,0,0,0,50,15,sibu,,,
VRE Minerals #1,8/22/2021,0,0,0,0,0,well loaded up,,,
Vermillion #1,8/22/2021,0,0,0,0,0,sibu,,,
White Marlin #1,8/22/2021,0,0,0,0,0,sibu,,,
Wittig Sisters #1,8/22/2021,0,0,0,0,0,,,,
BMMP #1,8/21/2021,0,544,3,600,0,bol comp,,,
Branton #1,8/21/2021,0,0,0,0,0,sibu,,,
Dyer Unit #10,8/21/2021,0,0,0,0,0,S.i.,,,
Joe #1,8/21/2021,0,0,22,0,0,,,,
Kincaid #1,8/21/2021,0,0,0,0,0,sibu,,,
Kirby #1,8/21/2021,0,0,0,0,0,sibu,,,
Kleimann #3 RE,8/21/2021,0,0,80,0,0,,,,
Mcwf #1,8/21/2021,0,0,690,0,0,,,,
Montemayor #1,8/21/2021,0,0,0,0,0,bol,,,
Moreland #1,8/21/2021,0,0,0,60,5,sibu,,,
Palm #1,8/21/2021,0,179,47,0,0,hot oil,,,
Pecan Grove #1,8/21/2021,0,0,5,120,150,bol,,,
Pierce Ranch #4,8/21/2021,0,0,0,0,0,,,,
Preston #1,8/21/2021,5,218,42,0,0,,,,
Rhodes #1,8/21/2021,10,0,0,0,0,,,,
Thalmann #1,8/21/2021,0,0,0,50,15,sibu,,,
VRE Minerals #1,8/21/2021,13,0,0,0,0,,,,
Vermillion #1,8/21/2021,0,0,0,0,0,sibu,,,
White Marlin #1,8/21/2021,0,0,0,0,0,sibu,,,
Wittig Sisters #1,8/21/2021,0,0,0,0,0,,,,
BMMP #1,8/20/2021,0,466,5,300,0,bol comp,,,
Branton #1,8/20/2021,0,0,26,0,0,,,,
Dyer Unit #10,8/20/2021,0,0,0,0,0,S.i.,,,
Joe #1,8/20/2021,0,0,17,0,0,,,,
Kincaid #1,8/20/2021,5,0,2,0,0,,,,
Kirby #1,8/20/2021,0,0,0,0,0,sibu,,,
Kleimann #3 RE,8/20/2021,36,0,82,0,0,,,,
Mcwf #1,8/20/2021,0,0,1085,0,0,,,,
Montemayor #1,8/20/2021,0,0,0,0,0,sibu,,,
Moreland #1,8/20/2021,0,0,0,60,5,hot oil,,,
Palm #1,8/20/2021,7,150,98,0,0,hot oil,,,
Pecan Grove #1,8/20/2021,0,71,86,120,150,,,,
Pierce Ranch #4,8/20/2021,0,0,0,0,0,,,,
Preston #1,8/20/2021,3,153,42,0,0,,,,
Rhodes #1,8/20/2021,0,0,8,0,0,,,,
Thalmann #1,8/20/2021,0,0,0,50,15,sibu,,,
VRE Minerals #1,8/20/2021,188,0,25,500,0,,,,
Vermillion #1,8/20/2021,0,0,0,0,0,sibu,,,
White Marlin #1,8/20/2021,0,0,0,0,0,sibu,,,
Wittig Sisters #1,8/20/2021,0,0,0,0,0,,,,
BMMP #1,8/19/2021,0,1757,17,200,0,bol comp,,,
Branton #1,8/19/2021,23,0,0,0,0,,,,
Dyer Unit #10,8/19/2021,0,0,0,0,0,S.i,,,
Joe #1,8/19/2021,0,0,15,0,0,,,,
Kincaid #1,8/19/2021,5,0,10,0,0,,,,
Kirby #1,8/19/2021,0,0,0,0,0,sibu ,,,
Kleimann #3 RE,8/19/2021,27,0,104,0,0,,,,
Mcwf #1,8/19/2021,0,0,675,0,0,,,,
Montemayor #1,8/19/2021,0,0,0,0,0,bol,,,
Moreland #1,8/19/2021,0,0,0,60,5,bol,,,
Palm #1,8/19/2021,7,256,70,0,0,,,,
Pecan Grove #1,8/19/2021,0,170,44,120,150,,,,
Pierce Ranch #4,8/19/2021,0,0,0,0,0,,,,
Preston #1,8/19/2021,7,2,2,0,0,bol comp ,,,
Rhodes #1,8/19/2021,7,0,0,0,0,,,,
Thalmann #1,8/19/2021,0,0,0,50,15,sibu,,,
VRE Minerals #1,8/19/2021,134,0,94,0,0,,,,
Vermillion #1,8/19/2021,0,0,0,0,0,sibu,,,
White Marlin #1,8/19/2021,0,0,0,0,0,sibu,,,
Wittig Sisters #1,8/19/2021,0,0,0,0,0,,,,
BMMP #1,8/18/2021,0,711,0,200,0,bol comp,,,
Branton #1,8/18/2021,0,0,0,0,0,bol,,,
Dyer Unit #10,8/18/2021,0,0,0,0,0,S.i.,,,
Joe #1,8/18/2021,0,0,36,0,0,,,,
Kincaid #1,8/18/2021,8,0,0,0,0,,,,
Kirby #1,8/18/2021,0,0,0,0,0,sibu,,,
Kleimann #3 RE,8/18/2021,23,0,117,0,0,,,,
Mcwf #1,8/18/2021,0,0,745,0,0,,,,
Montemayor #1,8/18/2021,0,0,0,0,0,,,,
Moreland #1,8/18/2021,0,0,0,60,5,,,,
Palm #1,8/18/2021,7,253,187,0,0,,,,
Pecan Grove #1,8/18/2021,0,35,91,120,150,,,,
Pierce Ranch #4,8/18/2021,0,0,0,0,0,,,,
Preston #1,8/18/2021,3,190,45,0,0,,,,
Rhodes #1,8/18/2021,0,0,2,0,0,,,,
Thalmann #1,8/18/2021,0,0,0,50,15,sibu,,,
VRE Minerals #1,8/18/2021,0,0,0,0,0,bol,,,
Vermillion #1,8/18/2021,0,0,0,0,0,sibu,,,
White Marlin #1,8/18/2021,0,0,0,0,0,sibu,,,
Wittig Sisters #1,8/18/2021,0,0,0,0,0,,,,
BMMP #1,8/17/2021,10,1834,8,200,0,,,,
Branton #1,8/17/2021,0,0,0,0,0,dn wont start,,,
Dyer Unit #10,8/17/2021,0,0,0,0,0,S.i.,,,
Joe #1,8/17/2021,0,0,17,0,0,,,,
Kincaid #1,8/17/2021,3,0,8,0,0,dn leaking radiator hose bol,,,
Kirby #1,8/17/2021,0,0,0,0,0,,,,
Kleimann #3 RE,8/17/2021,37,0,112,0,0,,,,
Mcwf #1,8/17/2021,0,0,980,0,0,,,,
Montemayor #1,8/17/2021,0,0,0,0,0,sibu,,,
Moreland #1,8/17/2021,0,0,0,60,5,bol,,,
Palm #1,8/17/2021,10,196,5,0,0,,,,
Pecan Grove #1,8/17/2021,0,41,59,120,150,,,,
Pierce Ranch #4,8/17/2021,0,0,0,0,0,,,,
Preston #1,8/17/2021,7,171,17,0,0,,,,
Rhodes #1,8/17/2021,0,0,5,0,0,,,,
Thalmann #1,8/17/2021,0,0,0,50,15,sibu,,,
VRE Minerals #1,8/17/2021,0,0,0,0,0,dn well died,,,
Vermillion #1,8/17/2021,0,0,0,0,0,sibu,,,
White Marlin #1,8/17/2021,0,0,0,0,0,sibu,,,
Wittig Sisters #1,8/17/2021,0,0,0,0,0,,,,
BMMP #1,8/16/2021,5,1437,7,300,0,bol comp,,,
Branton #1,8/16/2021,0,0,0,0,0,,,,
Dyer Unit #10,8/16/2021,0,0,0,0,0,S.i.,,,
Joe #1,8/16/2021,0,0,30,0,0,,,,
Kincaid #1,8/16/2021,12,0,17,0,0,,,,
Kirby #1,8/16/2021,0,0,0,0,0,,,,
Kleimann #3 RE,8/16/2021,50,0,85,0,0,,,,
Mcwf #1,8/16/2021,0,0,1157,0,0,,,,
Montemayor #1,8/16/2021,0,0,2,0,0,,,,
Moreland #1,8/16/2021,0,0,0,60,5,,,,
Palm #1,8/16/2021,7,201,89,0,0,,,,
Pecan Grove #1,8/16/2021,23,13,28,120,150,,,,
Pierce Ranch #4,8/16/2021,0,0,0,0,0,,,,
Preston #1,8/16/2021,8,171,33,0,0,,,,
Rhodes #1,8/16/2021,0,0,3,0,0,,,,
Thalmann #1,8/16/2021,0,0,0,50,15,sibu,,,
VRE Minerals #1,8/16/2021,122,0,23,20,0,,,,
Vermillion #1,8/16/2021,0,0,0,0,0,sibu,,,
White Marlin #1,8/16/2021,0,0,0,0,0,sibu,,,
Wittig Sisters #1,8/16/2021,0,0,0,0,0,,,,
BMMP #1,8/15/2021,0,991,0,200,0,,,,
Branton #1,8/15/2021,2,0,0,0,0,,,,
Dyer Unit #10,8/15/2021,0,0,0,0,0,S.i.,,,
Joe #1,8/15/2021,0,0,22,0,0,,,,
Kincaid #1,8/15/2021,3,0,15,0,0,,,,
Kirby #1,8/15/2021,0,0,0,0,0,,,,
Kleimann #3 RE,8/15/2021,17,0,98,0,0,,,,
Mcwf #1,8/15/2021,0,0,268,0,0,,,,
Montemayor #1,8/15/2021,0,0,0,0,0,SIBU,,,
Moreland #1,8/15/2021,0,0,0,60,5,,,,
Palm #1,8/15/2021,10,215,105,0,0,,,,
Pecan Grove #1,8/15/2021,0,33,58,120,150,,,,
Pierce Ranch #4,8/15/2021,0,0,0,0,0,,,,
Preston #1,8/15/2021,5,165,53,0,0,,,,
Rhodes #1,8/15/2021,5,0,0,0,0,,,,
Thalmann #1,8/15/2021,0,0,0,50,15,SIBU,,,
VRE Minerals #1,8/15/2021,152,0,15,20,0,,,,
Vermillion #1,8/15/2021,0,0,10,0,0,sibu,,,
White Marlin #1,8/15/2021,0,0,0,0,0,SIBU,,,
Wittig Sisters #1,8/15/2021,0,0,0,0,0,,,,
BMMP #1,8/14/2021,0,1307,0,200,0,,,,
Branton #1,8/14/2021,2,0,0,0,0,,,,
Dyer Unit #10,8/14/2021,0,0,0,0,0,S.i.,,,
Joe #1,8/14/2021,0,0,17,0,0,,,,
Kincaid #1,8/14/2021,35,0,0,0,0,,,,
Kirby #1,8/14/2021,0,0,0,0,0,,,,
Kleimann #3 RE,8/14/2021,43,0,67,0,0,,,,
Mcwf #1,8/14/2021,0,0,872,0,0,,,,
Montemayor #1,8/14/2021,0,0,0,0,0,SIBU,,,
Moreland #1,8/14/2021,0,0,15,60,5,,,,
Palm #1,8/14/2021,13,219,83,0,0,,,,
Pecan Grove #1,8/14/2021,0,186,52,120,150,,,,
Pierce Ranch #4,8/14/2021,0,0,0,0,0,,,,
Preston #1,8/14/2021,2,146,16,0,0,,,,
Rhodes #1,8/14/2021,5,0,0,0,0,,,,
Thalmann #1,8/14/2021,0,0,0,50,15,SIBU,,,
VRE Minerals #1,8/14/2021,13,0,0,20,0,,,,
Vermillion #1,8/14/2021,2,0,10,0,0,,,,
White Marlin #1,8/14/2021,0,0,0,0,0,SIBU,,,
Wittig Sisters #1,8/14/2021,0,0,0,0,0,,,,
BMMP #1,8/13/2021,45,256,0,200,0,,,,
Branton #1,8/13/2021,3,0,0,0,0,,,,
Dyer Unit #10,8/13/2021,0,0,0,0,0,Si.,,,
Joe #1,8/13/2021,0,0,45,0,0,,,,
Kincaid #1,8/13/2021,5,0,15,0,0,,,,
Kirby #1,8/13/2021,0,0,0,0,0,,,,
Kleimann #3 RE,8/13/2021,27,0,21,0,0,,,,
Mcwf #1,8/13/2021,0,0,717,0,0,,,,
Montemayor #1,8/13/2021,0,0,5,0,0,,,,
Moreland #1,8/13/2021,0,0,0,60,5,,,,
Palm #1,8/13/2021,17,205,75,0,0,,,,
Pecan Grove #1,8/13/2021,0,54,41,120,150,,,,
Pierce Ranch #4,8/13/2021,0,0,0,0,0,Rig on well,,,
Preston #1,8/13/2021,3,214,28,0,0,,,,
Rhodes #1,8/13/2021,5,0,3,0,0,,,,
Thalmann #1,8/13/2021,0,0,0,50,15,SIBU,,,
VRE Minerals #1,8/13/2021,131,0,8,20,0,,,,
Vermillion #1,8/13/2021,0,0,20,0,0,,,,
White Marlin #1,8/13/2021,0,0,0,0,0,SIBU,,,
Wittig Sisters #1,8/13/2021,0,0,0,0,0,,,,
BMMP #1,8/12/2021,0,305,3,200,0,comp dn high dis psi bol,,,
Branton #1,8/12/2021,3,0,0,0,0,,,,
Dyer Unit #10,8/12/2021,0,0,0,0,0,S.i.,,,
Joe #1,8/12/2021,0,0,17,0,0,,,,
Kincaid #1,8/12/2021,2,0,10,0,0,,,,
Kirby #1,8/12/2021,0,0,0,0,0,,,,
Kleimann #3 RE,8/12/2021,17,0,147,0,0,,,,
Mcwf #1,8/12/2021,0,0,936,0,0,,,,
Montemayor #1,8/12/2021,0,0,2,0,0,,,,
Moreland #1,8/12/2021,0,0,0,60,5,,,,
Palm #1,8/12/2021,7,200,67,0,0,,,,
Pecan Grove #1,8/12/2021,0,0,45,120,150,,,,
Pierce Ranch #4,8/12/2021,0,18,5,0,0,Shut in rig on well,,,
Preston #1,8/12/2021,3,214,40,0,0,,,,
Rhodes #1,8/12/2021,7,0,3,0,0,,,,
Thalmann #1,8/12/2021,0,0,0,50,15,SIBU,,,
VRE Minerals #1,8/12/2021,147,0,60,20,0,swabing unit on loc..,,,
Vermillion #1,8/12/2021,0,0,10,0,0,,,,
White Marlin #1,8/12/2021,0,0,0,0,0,SIBU,,,
Wittig Sisters #1,8/12/2021,0,0,0,0,0,,,,
BMMP #1,8/11/2021,0,1479,0,200,0,,,,
Branton #1,8/11/2021,0,0,0,0,0,bol,,,
Dyer Unit #10,8/11/2021,0,0,0,0,0,S.i.,,,
Joe #1,8/11/2021,0,0,18,0,0,,,,
Kincaid #1,8/11/2021,2,0,15,0,0,,,,
Kirby #1,8/11/2021,0,0,0,0,0,,,,
Kleimann #3 RE,8/11/2021,34,0,72,0,0,,,,
Mcwf #1,8/11/2021,0,0,384,0,0,,,,
Montemayor #1,8/11/2021,0,0,3,0,0,,,,
Moreland #1,8/11/2021,0,0,0,60,5,,,,
Palm #1,8/11/2021,1,180,103,0,0,,,,
Pecan Grove #1,8/11/2021,2,9,53,120,150,,,,
Pierce Ranch #4,8/11/2021,0,15,7,0,0,,,,
Preston #1,8/11/2021,5,219,63,0,0,,,,
Rhodes #1,8/11/2021,7,0,0,0,0,,,,
Thalmann #1,8/11/2021,3,0,0,50,15,,,,
VRE Minerals #1,8/11/2021,0,0,0,20,0,BOL @ 3PM ? well died swabbing on it,,,
Vermillion #1,8/11/2021,0,0,70,0,0,,,,
White Marlin #1,8/11/2021,0,0,0,0,0,SIBU,,,
Wittig Sisters #1,8/11/2021,0,0,0,0,0,,,,
BMMP #1,8/10/2021,0,1520,8,200,0,,,,
Branton #1,8/10/2021,0,0,0,0,0,dn stuck pump,,,
Dyer Unit #10,8/10/2021,0,0,0,0,0,S.i.,,,
Joe #1,8/10/2021,10,0,17,0,0,,,,
Kincaid #1,8/10/2021,2,0,110,0,0,,,,
Kirby #1,8/10/2021,0,0,0,0,0,,,,
Kleimann #3 RE,8/10/2021,27,0,120,0,0,,,,
Mcwf #1,8/10/2021,0,0,419,0,0,,,,
Montemayor #1,8/10/2021,0,0,8,0,0,,,,
Moreland #1,8/10/2021,0,0,0,60,5,sibu,,,
Palm #1,8/10/2021,0,0,20,0,0,"bol both comp and well
unit dn on vibration",,,
Pecan Grove #1,8/10/2021,0,77,30,120,150,,,,
Pierce Ranch #4,8/10/2021,0,16,5,0,0,,,,
Preston #1,8/10/2021,7,216,45,0,0,,,,
Rhodes #1,8/10/2021,33,0,7,0,0,,,,
Thalmann #1,8/10/2021,0,0,0,50,15,sibu,,,
VRE Minerals #1,8/10/2021,0,0,0,200,0,well shut in due to setting compressor and moving flares,,,
Vermillion #1,8/10/2021,3,0,30,0,0,,,,
White Marlin #1,8/10/2021,0,0,0,0,0,SIBU,,,
Wittig Sisters #1,8/10/2021,0,0,0,0,0,,,,
BMMP #1,8/9/2021,0,1627,0,200,0,,,,
Branton #1,8/9/2021,0,0,0,0,0,"Down,Eng. Problems?",,,
Dyer Unit #10,8/9/2021,0,0,0,0,0,S.i.,,,
Joe #1,8/9/2021,25,0,15,0,0,,,,
Kincaid #1,8/9/2021,2,0,20,0,0,,,,
Kirby #1,8/9/2021,0,0,0,0,0,SIBU,,,
Kleimann #3 RE,8/9/2021,10,0,77,0,0,,,,
Mcwf #1,8/9/2021,0,0,593,0,0,,,,
Montemayor #1,8/9/2021,0,0,0,0,0,sibu,,,
Moreland #1,8/9/2021,0,0,0,60,5,,,,
Palm #1,8/9/2021,0,0,67,0,0,bol comp,,,
Pecan Grove #1,8/9/2021,2,54,50,120,150,,,,
Pierce Ranch #4,8/9/2021,0,17,5,0,0,,,,
Preston #1,8/9/2021,4,217,32,0,0,,,,
Rhodes #1,8/9/2021,0,0,37,0,0,,,,
Thalmann #1,8/9/2021,0,0,0,50,15,,,,
VRE Minerals #1,8/9/2021,444,0,16,350,0,,,,
Vermillion #1,8/9/2021,2,0,20,0,0,,,,
White Marlin #1,8/9/2021,0,0,0,0,0,SIBU,,,
Wittig Sisters #1,8/9/2021,0,0,0,0,0,,,,
BMMP #1,8/8/2021,15,1930,10,200,0,,,,
Branton #1,8/8/2021,0,0,0,0,0,,,,
Dyer Unit #10,8/8/2021,0,0,0,0,0,S.i.,,,
Joe #1,8/8/2021,20,0,17,0,0,,,,
Kincaid #1,8/8/2021,2,0,38,0,0,,,,
Kirby #1,8/8/2021,0,0,0,0,0,,,,
Kleimann #3 RE,8/8/2021,10,0,63,0,0,,,,
Mcwf #1,8/8/2021,0,0,337,0,0,,,,
Montemayor #1,8/8/2021,0,0,0,0,0,sibu,,,
Moreland #1,8/8/2021,0,0,0,60,5,,,,
Palm #1,8/8/2021,10,0,50,0,0,no casing gas,,,
Pecan Grove #1,8/8/2021,0,34,113,120,150,,,,
Pierce Ranch #4,8/8/2021,5,14,7,0,0,,,,
Preston #1,8/8/2021,7,206,20,0,0,,,,
Rhodes #1,8/8/2021,30,0,0,0,0,,,,
Thalmann #1,8/8/2021,3,0,0,50,15,,,,
VRE Minerals #1,8/8/2021,0,0,0,50,0,,,,
Vermillion #1,8/8/2021,0,0,0,0,0,,,,
White Marlin #1,8/8/2021,0,0,0,0,0,sibu,,,
Wittig Sisters #1,8/8/2021,0,0,0,0,0,,,,
BMMP #1,8/7/2021,0,1545,13,200,0,,,,
Branton #1,8/7/2021,0,0,0,0,0,,,,
Dyer Unit #10,8/7/2021,0,0,0,0,0,S.i.,,,
Joe #1,8/7/2021,31,0,46,0,0,,,,
Kincaid #1,8/7/2021,13,0,0,0,0,,,,
Kirby #1,8/7/2021,0,0,0,0,0,,,,
Kleimann #3 RE,8/7/2021,47,0,43,0,0,,,,
Mcwf #1,8/7/2021,0,0,484,0,0,,,,
Montemayor #1,8/7/2021,0,0,0,0,0,sibu,,,
Moreland #1,8/7/2021,0,0,0,60,5,,,,
Palm #1,8/7/2021,10,0,30,0,0,no casing gas,,,
Pecan Grove #1,8/7/2021,12,51,94,120,150,,,,
Pierce Ranch #4,8/7/2021,0,13,7,0,0,,,,
Preston #1,8/7/2021,5,134,47,0,0,,,,
Rhodes #1,8/7/2021,3,0,12,0,0,,,,
Thalmann #1,8/7/2021,2,0,0,50,15,,,,
VRE Minerals #1,8/7/2021,84,0,7,50,0,,,,
Vermillion #1,8/7/2021,0,0,0,0,0,,,,
White Marlin #1,8/7/2021,0,0,0,0,0,sibu,,,
Wittig Sisters #1,8/7/2021,0,0,0,0,0,,,,
BMMP #1,8/6/2021,22,62,0,200,0,bol comp,,,
Branton #1,8/6/2021,0,0,17,0,0,,,,
Dyer Unit #10,8/6/2021,0,0,0,0,0,S.i.,,,
Joe #1,8/6/2021,40,0,43,0,0,,,,
Kincaid #1,8/6/2021,2,0,0,0,0,,,,
Kirby #1,8/6/2021,0,0,0,0,0,,,,
Kleimann #3 RE,8/6/2021,33,0,95,0,0,,,,
Mcwf #1,8/6/2021,0,0,565,0,0,,,,
Montemayor #1,8/6/2021,0,0,0,0,0,,,,
Moreland #1,8/6/2021,0,0,0,60,5,,,,
Palm #1,8/6/2021,3,0,95,0,0,bol unit,,,
Pecan Grove #1,8/6/2021,0,32,0,,,,,,
Pierce Ranch #4,8/6/2021,0,25,6,0,0,,,,
Preston #1,8/6/2021,7,0,55,0,0,,,,
Rhodes #1,8/6/2021,15,0,0,0,0,,,,
Thalmann #1,8/6/2021,10,0,0,50,15,,,,
VRE Minerals #1,8/6/2021,278,0,50,250,0,,,,
Vermillion #1,8/6/2021,0,0,0,0,0,,,,
White Marlin #1,8/6/2021,0,0,0,0,0,,,,
Wittig Sisters #1,8/6/2021,0,0,0,0,0,,,,
BMMP #1,8/5/2021,40,2079,5,350,0,,,,
Branton #1,8/5/2021,3,0,0,0,0,,,,
Dyer Unit #10,8/5/2021,0,0,0,0,0,S.i.,,,
Joe #1,8/5/2021,40,0,12,0,0,,,,
Kincaid #1,8/5/2021,3,0,12,0,0,,,,
Kirby #1,8/5/2021,0,0,0,0,0,,,,
Kleimann #3 RE,8/5/2021,20,0,112,0,0,,,,
Mcwf #1,8/5/2021,0,0,792,0,0,,,,
Montemayor #1,8/5/2021,2,0,12,0,0,,,,
Moreland #1,8/5/2021,0,0,0,60,5,,,,
Palm #1,8/5/2021,7,100,57,0,0,comp dn due to rain bol,,,
Pecan Grove #1,8/5/2021,0,1,66,120,150,,,,
Pierce Ranch #4,8/5/2021,0,14,5,0,0,,,,
Preston #1,8/5/2021,3,0,25,0,0,,,,
Rhodes #1,8/5/2021,5,0,0,0,0,,,,
Thalmann #1,8/5/2021,31,0,0,50,15,,,,
VRE Minerals #1,8/5/2021,90,0,10,50,0,,,,
Vermillion #1,8/5/2021,0,0,10,0,0,,,,
White Marlin #1,8/5/2021,0,0,0,0,0,SIBU,,,
Wittig Sisters #1,8/5/2021,0,0,0,0,0,,,,
BMMP #1,8/4/2021,30,572,20,350,0,comp dn low suction bol,,,
Branton #1,8/4/2021,0,0,10,0,0,,,,
Dyer Unit #10,8/4/2021,0,0,0,0,0,S.i.,,,
Joe #1,8/4/2021,32,0,22,0,0,,,,
Kincaid #1,8/4/2021,5,0,38,0,0,,,,
Kirby #1,8/4/2021,0,0,0,0,0,,,,
Kleimann #3 RE,8/4/2021,12,0,102,0,0,,,,
Mcwf #1,8/4/2021,0,0,492,0,0,,,,
Montemayor #1,8/4/2021,2,0,8,0,0,,,,
Moreland #1,8/4/2021,0,0,0,60,5,SIBU,,,
Palm #1,8/4/2021,10,236,95,0,0,,,,
Pecan Grove #1,8/4/2021,0,0,96,120,150,,,,
Pierce Ranch #4,8/4/2021,0,13,5,0,0,,,,
Preston #1,8/4/2021,5,0,13,0,0,swapping comp out,,,
Rhodes #1,8/4/2021,12,0,0,0,0,,,,
Thalmann #1,8/4/2021,0,0,2,50,15,,,,
VRE Minerals #1,8/4/2021,47,0,10,100,0,,,,
Vermillion #1,8/4/2021,5,0,10,0,0,,,,
White Marlin #1,8/4/2021,0,0,0,0,0,SIBU,,,
Wittig Sisters #1,8/4/2021,0,0,0,0,0,,,,
BMMP #1,8/3/2021,55,1508,0,350,0,,,,
Branton #1,8/3/2021,0,0,5,0,0,,,,
Dyer Unit #10,8/3/2021,0,0,0,0,0,"S,I.",,,
Joe #1,8/3/2021,28,0,25,0,0,,,,
Kincaid #1,8/3/2021,10,0,52,0,0,,,,
Kirby #1,8/3/2021,0,0,0,0,0,sibu,,,
Kleimann #3 RE,8/3/2021,0,0,17,0,0,,,,
Mcwf #1,8/3/2021,0,0,915,0,0,,,,
Montemayor #1,8/3/2021,5,0,32,0,0,,,,
Moreland #1,8/3/2021,0,0,0,60,5,,,,
Palm #1,8/3/2021,10,273,82,0,0,,,,
Pecan Grove #1,8/3/2021,0,294,44,120,150,,,,
Pierce Ranch #4,8/3/2021,0,14,5,0,0,,,,
Preston #1,8/3/2021,3,0,43,0,0,comp dn waiting on parts,,,
Rhodes #1,8/3/2021,3,0,8,0,0,,,,
Thalmann #1,8/3/2021,18,0,67,50,15,,,,
VRE Minerals #1,8/3/2021,232,0,25,400,0,,,,
Vermillion #1,8/3/2021,2,0,20,0,0,,,,
White Marlin #1,8/3/2021,0,0,0,0,0,sibu,,,
Wittig Sisters #1,8/3/2021,0,0,0,0,0,,,,
BMMP #1,8/2/2021,20,1571,2,350,0,,,,
Branton #1,8/2/2021,0,0,12,0,0,,,,
Dyer Unit #10,8/2/2021,0,0,0,0,0,S.i.,,,
Joe #1,8/2/2021,20,0,36,0,0,,,,
Kincaid #1,8/2/2021,5,0,0,0,0,,,,
Kirby #1,8/2/2021,0,0,0,0,0,,,,
Kleimann #3 RE,8/2/2021,3,0,160,0,0,,,,
Mcwf #1,8/2/2021,0,0,517,0,0,,,,
Montemayor #1,8/2/2021,0,0,0,0,0,,,,
Moreland #1,8/2/2021,0,0,0,60,5,,,,
Palm #1,8/2/2021,10,269,108,0,0,,,,
Pecan Grove #1,8/2/2021,0,92,102,120,150,,,,
Pierce Ranch #4,8/2/2021,0,13,5,0,0,,,,
Preston #1,8/2/2021,5,0,18,0,0,comp dn waiting on parts,,,
Rhodes #1,8/2/2021,13,0,23,0,0,,,,
Thalmann #1,8/2/2021,17,0,10,50,15,,,,
VRE Minerals #1,8/2/2021,285,0,20,400,0,,,,
Vermillion #1,8/2/2021,0,0,8,0,0,,,,
White Marlin #1,8/2/2021,0,0,0,0,0,sibu,,,
Wittig Sisters #1,8/2/2021,0,0,0,0,0,,,,
BMMP #1,8/1/2021,25,1634,12,900,0,,,,
Branton #1,8/1/2021,22,0,8,0,0,,,,
Dyer Unit #10,8/1/2021,0,0,0,0,0,S.i.,,,
Joe #1,8/1/2021,3,0,28,0,0,,,,
Kincaid #1,8/1/2021,7,0,8,0,0,,,,
Kirby #1,8/1/2021,0,0,0,0,0,SIBU,,,
Kleimann #3 RE,8/1/2021,15,0,92,0,0,,,,
Mcwf #1,8/1/2021,0,0,685,0,0,,,,
Montemayor #1,8/1/2021,3,0,20,0,0,,,,
Moreland #1,8/1/2021,0,0,7,60,5,,,,
