id,name,type,capacity,multiplier,created_at,updated_at
6894,Sandifer 1 Water 1,WATER,200,1.67,1449243216,1687926911
6895,Sandifer 1 Water 2,WATER,200,1.67,1449243216,1687926911
40864,Sansom Oil 1,OIL,400,1.67,1674160403,1687984972
40865,Sansom Oil 2,OIL,400,1.67,1674160403,1687984972
40866,Sansom Oil 3,OIL,400,1.67,1674160403,1687984972
40867,Sansom Oil 4,OIL,400,1.67,1674160403,1687984972
40868,Sansom Water 1,WATER,400,1.67,1674160403,1687984972
18772,Shannon Water,WATER,500,2.75,1547046275,1569672358
37467,Slaughter B Water,WATER,500,2.75,1651843349,1687982202
6898,Smith G Water 1,WATER,200,1.67,1449243288,1687927090
6902,Soell 1 Water 1,WATER,200,1.67,1449243366,1687927191
5185,Solansky 1 Water,WATER,200,1.67,1440782786,1687985050
8060,South JUWF Water,WATER,500,2.75,1456344530,1687974846
6905,Spiller T Bar X #1-3,OIL/WATER,436,2.27,1449243459,1687927250
6906,Spiller Water 1,WATER,200,1.67,1449243460,1687927250
40557,ST265609,OIL,436,2.27,1673377164,1687984976
40558,ST265610,OIL,436,2.27,1673377164,1687984976
40559,ST265611,OIL,436,2.27,1673377164,1687984976
6781,Stange 1D Oil 1,OIL/WATER,210,1.16,1449115282,1523569189
8052,Stone 1 Water 1,WATER,500,2.75,1456344357,1520283985
5009,Sugarland 1 Water,WATER,200,1.67,1440776338,1687902668
7167,Sutton #1-3,OIL/WATER,436,2.27,1449523242,1687950565
7171,Sutton #2-3,OIL/WATER,436,2.27,1449523312,1687950566
7173,Sutton #3-1,OIL/WATER,436,2.27,1449523368,1687950567
7174,Sutton #3-2,OIL/WATER,436,2.27,1449523368,1687950567
7175,Sutton #3-3,OIL/WATER,436,2.27,1449523368,1687950567
7168,Sutton 1 Water,WATER,300,1.67,1449523242,1687950565
7172,Sutton 2 Water,WATER,300,1.67,1449523312,1687950567
7176,Sutton 3 Water 1,WATER,300,1.67,1449523368,1687950567
38674,Tank 1,WATER,500,2.75,1662730376,1685648761
39806,Tank 1 179,OIL/WATER,400,1.67,1669224386,1687986348
38675,Tank 2,WATER,500,2.75,1662730376,1687982200
39807,Tank 2 179,OIL/WATER,400,1.67,1669224386,1686326011
11323,Tech 16 Water Tank,WATER,500,2.75,1489162002,1687903391
6784,Terrell 1 Water 1,WATER,200,1.67,1449115366,1607548910
5013,Thalmann Water,WATER,200,1.67,1440776403,1687902663
5079,Thompson 1 Water,WATER,210,1.17,1440778839,1620662516
5058,Thompson 2 Water,WATER,200,1.67,1440778267,1687984993
29888,Thompson 2 Water Rem,OIL,200,1.67,1604594395,1665496723
28759,Thuss 1 Oil 1,OIL,400,1.67,1588771426,1687984980
28761,Thuss 1 Oil 2,OIL,400,1.67,1588771456,1687984980
28762,Thuss 1 Water,WATER,400,1.67,1588771456,1687984980
6910,Timothy 1 Water 1,WATER,200,1.67,1449243605,1687927350
5037,Tlapek 1 Water,WATER,200,1.67,1440777172,1687984985
8342,Triple A Fed 3 Water,WATER,210,2.75,1461078471,1479164084
5075,Triple J 2 Water,WATER,200,1.67,1440778517,1687901765
5017,Trotter 1 Water,WATER,200,1.67,1440776524,1687979810
29895,Trotter 1 Water Remo,WATER,200,1.67,1604610231,1665496723
41673,Urso Oil 1,OIL/WATER,436,2.27,1681998638,1687864015
41993,Urso Oil 2,OIL/WATER,436,2.27,1686318661,1687950531
41674,Urso Water 1,WATER,300,1.67,1681998638,1687864015
22852,Vermillion Oil Remot,OIL,400,1.67,1568666438,1687986165
10938,Vermillion Water,WATER,400,1.67,1487604553,1687901778
22853,Vermillion Water Rem,WATER,400,1.67,1568666458,1686326011
5022,Verna 1 Water,WATER,200,1.67,1440776598,1687902664
32093,Verna 1 Water Remote,WATER,200,1.67,1612935107,1665496724
8061,Voss 1 SWD Water 1,WATER,500,2.75,1456345928,1687974843
33767,VRE Min Remote Oil 1,OIL/WATER,400,1.67,1626966848,1687982633
33768,VRE Min Remote Water,OIL/WATER,400,1.67,1626967635,1687982634
32924,VRE Minerals 1 Oil 1,OIL,400,1.67,1620246306,1687985052
32925,VRE Minerals 1 Oil 2,OIL,400,1.67,1620246306,1687985052
32926,VRE Minerals 1 Oil 3,OIL,400,1.67,1620246306,1687985053
32927,VRE Minerals 1 Oil 4,OIL,400,1.67,1620246306,1687985052
32928,VRE Minerals 1 Wtr 1,WATER,400,1.67,1620246306,1687985052
6833,W S 1 Water 1,WATER,210,1.16,1449170212,1633714640
6825,W-R 1 Water 1,WATER,210,1.16,1449170146,1596648640
6826,W-R 1 Water 2,WATER,210,1.16,1449170146,1596648640
7005,Warren 1H Water 1,WATER,200,1.67,1449263583,1687950546
38221,Water Tank 1,WATER,400,1.67,1660140307,1660140354
7067,Watson Buck 1H Oil 3,OIL/WATER,436,2.27,1449266712,1687950547
7068,Watson Buck 1H Water,WATER,300,1.67,1449266712,1687950547
6800,Wayne 1 Oil 1,OIL/WATER,210,1.16,1449115756,1611867339
7179,Webb 1 Oil 3,OIL/WATER,436,2.27,1449523447,1687950568
7180,Webb 1 Water 1,WATER,300,1.67,1449523447,1687950568
6842,Wendel 1 Water 1,WATER,210,1.16,1449178140,1597246409
6843,Wendel 1 Water 2,WATER,210,1.16,1449178142,1597246409
14836,White Marlin Oil 1,OIL,500,1.67,1520256941,1686326011
14840,White Marlin Water,WATER,500,1.67,1520257054,1687901771
16826,Whittington Remote W,WATER,400,1.67,1531856807,1683236091
16750,Whittington Water 1,WATER,400,1.67,1531232020,1687984991
7006,Wickson 1 Oil 1,OIL/WATER,436,2.27,1449263662,1687950549
7007,Wickson 1 Oil 2,OIL/WATER,436,2.27,1449263662,1687950548
7008,Wickson 1 Water 1,WATER,200,1.67,1449263662,1687950548
7009,Wickson 1 Water 2,WATER,400,1.67,1449263662,1687950548
7072,Wiese 1H Water 1,WATER,300,1.67,1449266797,1687950549
7186,William 1 Oil 2,OIL/WATER,436,2.27,1449524037,1687950568
7187,William 1 Oil 3,OIL/WATER,436,2.27,1449524037,1687950568
7188,William 1 Water 1,WATER,300,1.67,1449524037,1687950569
7190,Willie 1 Oil 2,OIL/WATER,436,2.27,1449524161,1687950569
7191,Willie 1 Oil 3,OIL/WATER,436,2.27,1449524161,1687950569
7192,Willie 1 Water 1,WATER,300,1.67,1449524161,1687950569
7011,Wilson 1 Oil 2,OIL/WATER,436,2.27,1449263728,1687950550
7012,Wilson 1 Water 1,WATER,200,1.67,1449263728,1687950550
7013,Wilson 1 Water 2,WATER,200,1.67,1449263728,1687950550
7182,WS 1 Oil 2,OIL/WATER,436,2.27,1449523546,1687950548
7183,WS 1 Oil 3,OIL/WATER,436,2.27,1449523546,1687950547
7184,WS 1 Water 1,WATER,200,1.67,1449523546,1687950548
7195,WS Oil Tk 3,OIL/WATER,436,2.27,1449524380,1687950570
7196,WS Water Tk 1,WATER,300,1.67,1449524393,1687950570
