,id,name,type,capacity,multiplier,created_at,updated_at
459,32066,264629 Remote,OIL,400,1.67,1612906338,1722972392
460,5095,264630,OIL,400,1.67,1440779114,1748379032
461,32067,264630 Remote,OIL,400,1.67,1612906338,1722972392
462,5143,264756,OIL,400,1.67,1440779947,1722541365
463,5144,264757,OIL,400,1.67,1440779947,1722541365
464,5145,264758,OIL,400,1.67,1440779947,1722541365
465,5027,264820,OIL,400,1.67,1440776947,1748295451
466,5028,264821,OIL,400,1.67,1440776947,1748295451
467,5029,264822,OIL,400,1.67,1440776947,1748295451
468,4995,264997,OIL,400,1.67,1440772092,1721764913
469,5097,265138,OIL,400,1.67,1440779173,1748295450
470,32097,265138 Remote,OIL,400,1.67,1612990212,1722972393
471,5098,265139,OIL,400,1.67,1440779173,1748295450
472,32098,265139 Remote,OIL,400,1.67,1612990212,1722972393
473,5099,265140,OIL,400,1.67,1440779173,1748295450
474,32099,265140 Remote,OIL,400,1.67,1612990212,1722972393
475,5101,265331,OIL,400,1.67,1440779257,1748379032
476,5102,265332,OIL,400,1.67,1440779257,1748038078
477,20452,265332 Remote,OIL,400,1.67,1557243277,1722972392
478,5103,265333,OIL,400,1.67,1440779257,1748038078
479,5059,265609,OIL,436,2.27,1440778328,1722974143
480,5060,265610,OIL,436,2.27,1440778328,1722974143
481,5061,265611,OIL,436,2.27,1440778328,1722974143
482,5110,265839,OIL,400,1.67,1440779424,1721764914
483,5111,265840,OIL,400,1.67,1440779424,1721764914
484,5112,265841,OIL,400,1.67,1440779424,1721764914
485,5119,268918,OIL,400,1.67,1440779602,1748038081
486,32052,268918 Remote,OIL,400,1.67,1612902395,1722972392
487,5120,268919,OIL,400,1.67,1440779602,1748379031
488,32053,268919 Remote,OIL,400,1.67,1612902395,1722972392
489,5121,268920,OIL,400,1.67,1440779602,1748038080
490,32054,268920 Remote,OIL,400,1.67,1612902436,1722972392
491,5122,268921,OIL,400,1.67,1440779602,1748038081
492,32055,268921 Remote,OIL,400,1.67,1612902436,1722972392
493,5105,268922,OIL,400,1.67,1440779367,1748038081
494,15260,268922 remote,OIL,400,1.67,1522355531,1722972391
495,5106,268923,OIL,400,1.67,1440779367,1748038081
496,15261,268923 remote,OIL,400,1.67,1522355531,1722972391
497,5107,268924,OIL,400,1.67,1440779367,1748277858
498,15262,268924 remote,OIL,400,1.67,1522355531,1722972391
499,5108,268925,OIL,400,1.67,1440779367,1748038081
500,15263,268925 remote,OIL,400,1.67,1522355531,1722972391
501,5150,268998,OIL,436,2.27,1440780058,1748362915
502,16305,268998 Remote,OIL,436,2.27,1524673136,1665436926
503,5151,268999,OIL,436,2.27,1440780058,1748362915
504,5114,269057,OIL,400,1.67,1440779515,1748295447
505,5115,269058,OIL,400,1.67,1440779515,1748295447
506,5116,269059,OIL,400,1.67,1440779515,1748295447
507,5117,269060,OIL,400,1.67,1440779515,1748295447
508,5194,269066,OIL,436,2.27,1440782948,1748368681
509,5193,269067,OIL,436,2.27,1440782948,1748368681
510,5192,269068,OIL,436,2.27,1440782948,1748368681
511,5186,269070,OIL,400,1.67,1440782863,1721764914
512,15255,269070 remote,OIL,400,1.67,1522355410,1721764915
513,5187,269071,OIL,400,1.67,1440782863,1721764914
514,5188,269072,OIL,400,1.67,1440782863,1721764914
515,5189,269073,OIL,400,1.67,1440782863,1721764914
516,5191,269085,OIL,436,2.27,1440782948,1748368681
517,15251,269085 Remote,OIL,436,2.27,1522355254,1734468636
518,5153,269117,OIL,400,1.67,1440780123,1748375264
519,29896,269117 Remote,OIL,400,1.67,1604610644,1722972392
520,5154,269118,OIL,400,1.67,1440780123,1748375264
521,29897,269118 Remote,OIL,400,1.67,1604610644,1722972392
522,5155,269119,OIL,400,1.67,1440780123,1748375264
523,29898,269119 Remote,OIL,400,1.67,1604610644,1722972392
524,5156,269120,OIL,400,1.67,1440780123,1748375264
525,29899,269120 Remote,OIL,400,1.67,1604610644,1722972392
526,5158,269242,OIL,400,1.67,1440780189,1748380714
527,5159,269243,OIL,400,1.67,1440780189,1748380714
528,5160,269244,OIL,400,1.67,1440780189,1748380714
529,5161,269245,OIL,400,1.67,1440780189,1748380714
530,16374,269245 Remote,OIL,400,1.67,1526050744,1722972391
531,29873,26933 Remote,OIL,400,1.67,1604445244,1604445267
532,5124,269344,OIL,400,1.67,1440779668,1748379031
533,29859,269344 Remote,OIL,400,1.67,1604437343,1722972392
534,5125,269345,OIL,400,1.67,1440779668,1748038080
535,29860,269345 Remote,OIL,400,1.67,1604437343,1722972392
536,5126,269346,OIL,400,1.67,1440779668,1748038080
537,29861,269346 Remote,OIL,400,1.67,1604437343,1722972392
538,5127,269347,OIL,400,1.67,1440779668,1748038080
539,29862,269347 Remote,OIL,400,1.67,1604437343,1722972392
540,5139,269393,OIL,400,1.67,1440779871,1745254327
541,5140,269394,OIL,400,1.67,1440779871,1745254327
542,5141,269395,OIL,400,1.67,1440779871,1748295451
543,29870,269395 Remote,OIL,400,1.67,1604445045,1722972392
544,5328,269396,OIL,400,1.67,1442242326,1748295451
545,29871,269396 Remote,OIL,400,1.67,1604445195,1722972392
546,5085,269438,OIL,400,1.67,1440778979,1748038082
547,15268,269438 remote,OIL,400,1.67,1522355681,1722972391
548,5086,269439,OIL,400,1.67,1440778979,1748379032
549,15269,269439 remote,OIL,400,1.67,1522355681,1722972391
550,5087,269440,OIL,400,1.67,1440778979,1748379032
551,5088,269441,OIL,400,1.67,1440778979,1748038082
552,5163,269448,OIL,400,1.67,1440780250,1748380715
553,5164,269449,OIL,400,1.67,1440780250,1748380715
554,5165,269450,OIL,400,1.67,1440780250,1748380715
555,16371,269450 Remote,OIL,400,1.67,1526050282,1722972391
556,5166,269451,OIL,400,1.67,1440780250,1748380715
557,5134,269534,OIL,400,1.67,1440779815,1748295449
558,32069,269534 Remote,OIL,400,1.67,1612906782,1722972392
559,5135,269535,OIL,400,1.67,1440779815,1748295449
560,32070,269535 Remote,OIL,400,1.67,1612906782,1722972392
561,5136,269536,OIL,400,1.67,1440779815,1748295449
562,32071,269536 Remote,OIL,400,1.67,1612906782,1722972392
563,5137,269537,OIL,400,1.67,1440779815,1748295449
564,32072,269537 Remote,OIL,400,1.67,1612906782,1722972392
565,5243,269628,OIL,400,1.67,1440789910,1748380715
566,5244,269629,OIL,400,1.67,1440789910,1748380715
567,5245,269630,OIL,400,1.67,1440789910,1748380715
568,16373,269630 Remote,OIL,400,1.67,1526050640,1722972391
569,5252,269631,OIL,400,1.67,1440790077,1748380715
570,5247,269694,OIL,400,1.67,1440790037,1748038078
571,32102,269694 Remote,OIL,400,1.67,1612997987,1722972393
572,5248,269695,OIL,400,1.67,1440790037,1748379032
573,32103,269695 Remote,OIL,400,1.67,1612997987,1722972393
574,5249,269696,OIL,400,1.67,1440790037,1748038078
575,32104,269696 Remote,OIL,400,1.67,1612997987,1722972393
576,5250,269697,OIL,400,1.67,1440790037,1748038078
577,32105,269697 Remote,OIL,400,1.67,1612997987,1722972393
578,6760,269718,OIL,436,2.27,1449090281,1748375262
579,29905,269718 Remote,OIL,436,2.27,1604618603,1722972392
580,6761,269719,OIL,436,2.27,1449090281,1748375262
581,29906,269719 Remote,OIL,436,2.27,1604618603,1722972392
582,6762,269720,OIL,436,2.27,1449090281,1748375262
583,29907,269720 Remote,OIL,436,2.27,1604618603,1722972392
584,5648,269757,OIL,400,1.67,1444051478,1748295452
585,29865,269757 Remote,OIL,400,1.67,1604444373,1722972392
586,5649,269758,OIL,400,1.67,1444051478,1748295451
587,29866,269758 Remote,OIL,400,1.67,1604444373,1722972392
588,5650,269759,OIL,400,1.67,1444051478,1748295452
589,29867,269759 Remote,OIL,400,1.67,1604444373,1722972392
590,5651,269760,OIL,400,1.67,1444051478,1748295452
591,29868,269760 Remote,OIL,400,1.67,1604444373,1722972392
592,7630,269901,OIL,400,1.67,1452112568,1721764915
593,7631,269902,OIL,400,1.67,1452112568,1721764915
594,7632,269903,OIL,400,1.67,1452112568,1721764915
595,7633,269904,OIL,400,1.67,1452112568,1721764915
596,7635,269959,OIL,400,1.67,1452112644,1721764915
597,29874,269959 Remote,OIL,400,1.67,1604523065,1721764916
598,7636,269960,OIL,400,1.67,1452112644,1721764915
599,29875,269960 Remote,OIL,400,1.67,1604523065,1721764916
600,7637,269961,OIL,400,1.67,1452112644,1721764915
601,29876,269961 Remote,OIL,400,1.67,1604523065,1721764916
602,7638,269962,OIL,400,1.67,1452112644,1721764915
603,29877,269962 Remote,OIL,400,1.67,1604523065,1721764916
604,10376,271217,OIL,400,1.67,1479304920,1748375263
605,29901,271217 Remote,OIL,400,1.67,1604617172,1722972392
606,10377,271218,OIL,400,1.67,1479304920,1748375263
607,29902,271218 Remote,OIL,400,1.67,1604617172,1722972392
608,10378,271219,OIL,400,1.67,1479304920,1748375263
609,29903,271219 Remote,OIL,400,1.67,1604617172,1722972392
610,10596,271226,OIL,400,1.67,1481817766,1748362915
611,10597,271227,OIL,400,1.67,1481817767,1748362915
612,10674,271243,OIL,400,1.67,1483985040,1748038082
613,10675,271244,OIL,400,1.67,1483985040,1748038082
614,10676,271245,OIL,400,1.67,1483985040,1748038082
615,10678,271246,OIL,400,1.67,1483987077,1748379031
616,10670,271247,OIL,400,1.67,1483984982,1721764915
617,29920,271247 Remote,OIL,400,1.67,1604684720,1722972392
618,10671,271248,OIL,400,1.67,1483984982,1721764915
619,29921,271248 Remote,OIL,400,1.67,1604684720,1722972392
620,10672,271249,OIL,400,1.67,1483984982,1721764915
621,29922,271249 Remote,OIL,400,1.67,1604684720,1722972392
622,10679,271250,OIL,400,1.67,1483987156,1721764915
623,29923,271250 Remote,OIL,400,1.67,1604684720,1722972392
624,10934,271266,OIL,400,1.67,1487604553,1721764915
625,10935,271267,OIL,400,1.67,1487604553,1721764915
626,10936,271268,OIL,400,1.67,1487604553,1721764915
627,10908,271275,OIL,400,1.67,1486787598,1748295452
628,19935,271275 Remote,OIL/WATER,400,3.34,1553011814,1734468638
629,10909,271276,OIL,400,1.67,1486787598,1748295452
630,10910,271277,OIL,400,1.67,1486787598,1748295452
631,10911,271278,OIL,400,1.67,1486787598,1748295452
632,21942,271278 Remote,OIL/WATER,400,3.34,1561124684,1734468638
633,14633,271782,OIL,400,1.67,1519926331,1734468637
634,14634,271783,OIL,400,1.67,1519926331,1748362915
635,14635,271784,OIL,400,1.67,1519926331,1748362914
636,14636,271785,OIL,400,1.67,1519926331,1748362915
637,17649,271785 Remote,OIL/WATER,400,3.34,1536768792,1734468637
638,17650,271785 Remote - old,OIL,400,3.34,1536768792,1734468637
639,18084,271786 Remote,OIL/WATER,400,1.67,1540496999,1748380576
640,18086,271790 Remote,OIL/WATER,500,3.34,1540501692,1748380573
641,18087,271793 Remote,OIL,500,3.34,1540501692,1734468633
642,14843,271794,OIL,210,1.16,1520345733,1748368681
643,32074,271794 Remote,OIL,210,1.16,1612913812,1722972392
644,13385,271801,OIL,400,1.67,1512397775,1748288717
645,16166,271826,OIL,400,1.67,1524007363,1721764916
646,16303,271826 Remote,OIL,400,3.34,1524668734,1721764916
647,16167,271827,OIL,400,1.67,1524007363,1721764916
648,16168,271828,OIL,400,1.67,1524007363,1721764916
649,16302,271828 Remote,OIL,400,1.67,1524668734,1721764916
650,16169,271829,OIL,400,1.67,1524007363,1721764916
651,14837,271901,OIL,500,1.67,1520256971,1721764915
652,14838,271902,OIL,500,1.67,1520256992,1721764915
653,14839,271903,OIL,500,1.67,1520257015,1721764915
654,16353,271904,OIL,500,1.67,1525783306,1721764915
655,16497,271920,OIL,400,1.67,1528207548,1748295449
656,16605,271920 Remote,OIL,400,1.67,1530021179,1748379725
657,16498,271921,OIL,400,1.67,1528207548,1748295449
658,16499,271922,OIL,400,1.67,1528207548,1748295449
659,16500,271923,OIL,400,1.67,1528207548,1748295449
660,16604,271923 Remote,OIL,400,1.67,1530021179,1734468636
661,16502,271924,OIL,400,1.67,1528207714,1748379032
662,16608,271924 Remote,OIL,400,3.34,1530024617,1722974143
663,16503,271925,OIL,400,1.67,1528207714,1748379032
664,16504,271926,OIL,400,1.67,1528207714,1748038081
665,16505,271927,OIL,400,1.67,1528207714,1748038081
666,16825,271939 Remote,OIL,400,3.34,1531856807,1722972392
667,16744,271939x,OIL,400,1.67,1531231983,1734468640
668,16745,271940,OIL,400,1.67,1531231983,1748295450
669,16746,271941,OIL,400,1.67,1531231983,1748295450
670,16749,271942,OIL,400,1.67,1531232006,1748295450
671,16824,271942 Remote,OIL,400,1.67,1531856807,1722972392
672,17615,272129,OIL,400,1.67,1536252362,1748038082
673,17621,272129 Remote,OIL/WATER,400,1.67,1536252507,1748380568
674,17616,272130,OIL,400,1.67,1536252362,1748038082
675,17617,272131,OIL,400,1.67,1536252362,1748038082
676,17618,272132,OIL,400,1.67,1536252362,1748379032
677,17620,272132 Remote,OIL,400,1.67,1536252507,1734468639
678,16827,272141 Remote,OIL/WATER,400,1.67,1531856861,1748380578
679,17541,272142,OIL,400,1.67,1535638704,1721764916
680,24780,272142 Remote,OIL,400,1.67,1577997419,1721764916
681,17542,272143,OIL,400,1.67,1535638704,1721764916
682,17543,272144,OIL,400,1.67,1535638704,1721764916
683,17544,272145,OIL,400,1.67,1535638704,1721764916
684,18191,272170,OIL,400,1.67,1542810880,1721764916
685,18192,272171,OIL,400,1.67,1542810880,1721764916
686,18193,272172,OIL,400,1.67,1542810880,1721764916
687,18194,272173,OIL,400,1.67,1542810880,1721764916
688,18196,272214,OIL,400,1.67,1542810947,1748379031
689,18197,272215,OIL,400,1.67,1542810947,1748038080
690,18531,272215 Remote,OIL,400,3.34,1545157372,1734468636
691,18198,272216,OIL,400,1.67,1542810947,1748038080
692,18199,272217,OIL,400,1.67,1542810947,1748038080
693,18530,272217 Remote,OIL,400,3.34,1545157372,1734468636
694,19184,272282,OIL,400,1.67,1548690931,1734468637
695,19256,272282 Remote,OIL,400,5.01,1549295817,1734468637
696,19185,272283,OIL,400,1.67,1548690931,1748362915
697,19240,272284,OIL,400,1.67,1549030764,1748362915
698,19241,272285,OIL,400,1.67,1549030764,1748362915
699,19257,272285 Remote,OIL,400,1.67,1549295817,1734468637
700,19942,272354,OIL,400,1.67,1553033464,1722541277
701,19947,272354 Remote,OIL,400,1.67,1553087999,1722541293
702,19943,272355,OIL,400,1.67,1553033464,1722541277
703,19944,272356,OIL,400,1.67,1553033464,1722541277
704,19945,272357,OIL,400,1.67,1553033464,1722541277
705,19948,272357 Remote,OIL,400,3.34,1553087999,1722541293
706,20274,272396 Remote,OIL/WATER,400,1.67,1556739117,1748380575
707,20283,272399 Remote,OIL,400,1.67,1556739286,1734468632
708,21780,272481,OIL,400,1.67,1559596586,1734468636
709,21884,272481 Remote,OIL,400,3.34,1560352378,1734468636
710,21781,272482,OIL,400,1.67,1559596586,1748363428
711,21782,272483,OIL,400,1.67,1559596586,1748038080
712,21783,272484,OIL,400,1.67,1559596586,1748038080
713,21977,272484 Remote,OIL,400,3.34,1561662953,1734468636
714,22527,272526,OIL,400,1.67,1565361162,1748375262
715,22543,272526 Remote,OIL,400,3.34,1565639089,1734468634
716,22528,272527,OIL,400,1.67,1565361162,1748375262
717,22529,272528,OIL,400,1.67,1565361162,1748375262
718,22530,272529,OIL,400,1.67,1565361162,1748375262
719,22544,272529 Remote,OIL,400,3.34,1565639089,1734468634
720,6921,451193-1,OIL/WATER,436,2.27,1449244011,1721764915
721,6922,451193-2,OIL/WATER,436,2.27,1449244011,1721764915
722,6929,451200-1,OIL/WATER,400,1.67,1449244254,1734468635
723,6930,451200-2,OIL/WATER,400,1.67,1449244254,1734468635
724,6942,451776-1,OIL/WATER,210,1.16,1449244502,1721764915
725,7095,451871-1,OIL/WATER,436,2.27,1449271725,1721764915
726,6933,452503-1,OIL/WATER,300,1.67,1449244308,1721764915
727,6932,452503-2,OIL/WATER,436,2.27,1449244308,1721764915
728,6809,452661-1,OIL/WATER,436,2.27,1449169781,1721764914
729,6810,452661-2,OIL/WATER,436,2.27,1449169781,1721764914
730,6934,452922-1,OIL/WATER,210,1.16,1449244371,1721764915
731,6935,452922-2,OIL/WATER,210,1.16,1449244371,1721764915
732,6796,453209-1,OIL/WATER,210,1.16,1449115696,1721764914
733,6797,453209-2,OIL/WATER,210,1.16,1449115696,1721764914
734,8041,4640,OIL,500,2.8,1456343401,1720555504
735,8042,4641,OIL,500,2.8,1456343401,1720555504
736,8043,4652,OIL,500,2.8,1456343401,1720555504
737,8260,48205-4,OIL,500,2.79,1461006916,1734468633
738,8261,48205-5,OIL,500,2.79,1461006916,1734468633
739,8262,48205-6,OIL,500,2.79,1461006916,1734468633
740,8859,4829,OIL,500,2.75,1465315918,1469815201
741,8254,4830,OIL,500,2.75,1461006584,1469815201
742,8255,4831,OIL,500,2.75,1461006584,1469815201
743,8258,4843,OIL,500,2.76,1461006852,1469815179
744,8259,4844,OIL,500,2.79,1461006852,1469815179
745,8267,4845,OIL,599,2.79,1461009177,1469815512
746,14875,48455-1,OIL,500,2.79,1520529839,1748288511
747,14876,48455-2,OIL,500,2.79,1520529839,1748288511
748,8268,4846,OIL,500,2.79,1461009177,1469815512
749,8264,4858,OIL,500,2.79,1461009109,1469815496
750,8265,4859,OIL,500,2.79,1461009109,1469815496
751,14872,49250-1,OIL,500,2.79,1520529700,1748288630
752,14873,49250-2,OIL,500,2.79,1520529700,1748288630
753,46253,600702,OIL,500,2.6,1713292711,1748363428
754,46254,600703,OIL,500,2.6,1713292711,1748363428
755,14856,6970-1,OIL,500,2.75,1520525718,1748288821
756,14857,6970-2,OIL,500,2.75,1520525718,1748288821
757,14858,6970-3,OIL,500,2.75,1520525718,1748288821
758,14859,6971-1,OIL,500,2.76,1520525978,1748288701
759,14860,6971-2,OIL,500,2.79,1520525978,1748288701
760,8010,8243,OIL,300,1.67,1456342528,1748376632
761,8011,8244,OIL,300,1.67,1456342528,1746131400
762,8020,8247,OIL,300,1.67,1456342806,1748376632
763,8021,8248,OIL,300,1.67,1456342806,1746131400
764,8032,8492,OIL,500,2.79,1456343153,1748270946
765,8033,8493,OIL,500,2.79,1456343153,1748376633
766,8027,8494,OIL,300,1.67,1456343095,1748376632
767,8028,8495,OIL,300,1.67,1456343095,1748376632
768,20123,Aaron 1 Water,WATER,400,1.67,1555089443,1748362916
769,20284,Aaron1 Remote,OIL/WATER,400,1.67,1556739286,1734468632
770,8957,AB Pad Water,WATER,500,2.79,1466794650,1747976932
771,8273,Abnki 10 St 1 Water,WATER,500,2.75,1461009299,1748314078
772,8277,Abnki 10 St 2 Water,WATER,500,2.75,1461009408,1748314078
773,6764,AL 1 Oil 1,OIL/WATER,500,2.79,1449114645,1721764914
774,5179,Allen 1 Water,WATER,200,1.67,1440782649,1721764914
775,6919,American Breco Oil 1,OIL/WATER,210,1.16,1449243956,1721764915
776,6920,American Breco Water,WATER,210,1.16,1449243956,1721764915
777,6785,Anhaiser 1 Oil 1,OIL/WATER,400,1.67,1449115517,1721764914
778,6786,Anhaiser 1 Oil 2,OIL/WATER,400,1.67,1449115517,1721764914
779,6787,Anhaiser 1 Water 1,WATER,400,1.67,1449115518,1721764914
780,6788,Anhaiser 1 Water 2,WATER,400,1.67,1449115518,1721764914
781,6789,Anhaiser 1 Water 3,WATER,200,1.67,1449115518,1721764914
782,19914,Aniken 1 Remote,WATER,300,1.67,1552664328,1665436926
783,5152,Aniken 1 Water,WATER,300,1.67,1440780058,1748362915
784,6793,Ann 1 Oil 1,OIL/WATER,210,1.16,1449115618,1721764914
785,6794,Ann 1 Oil 2,OIL/WATER,210,1.16,1449115618,1721764914
786,6795,Ann 1 Water 1,WATER,210,1.16,1449115618,1721764914
787,19949,Anna Louisa Remote,WATER,400,1.67,1553087999,1722541293
788,19946,Anna Louisa Water,WATER,400,1.67,1553033464,1722541277
789,5100,Annpick Water,WATER,200,1.67,1440779173,1748295450
790,32100,Annpick Water Remote,WATER,200,1.67,1612990212,1722972393
791,35693,Balfour Oil 1,OIL,400,1.67,1643488179,1748295448
792,35694,Balfour Oil 2,OIL,400,1.67,1643488179,1748295448
793,35695,Balfour Oil 3,OIL,400,1.67,1643488179,1748295448
794,35696,Balfour Oil 4,OIL,400,1.67,1643488179,1748295448
795,36055,Balfour Remote Oil 1,OIL/WATER,400,1.67,1644530442,1734468632
796,36056,Balfour Remote Water,OIL/WATER,400,1.67,1644530442,1734468632
797,35697,Balfour Water 1,WATER,400,1.67,1643488179,1748295448
798,6763,Barrier Water,WATER,200,1.67,1449097005,1748375263
799,29908,Barrier Water Remote,WATER,200,1.67,1604618603,1722972392
800,6766,Baumbach 1 Oil 1,WATER,210,1.16,1449114725,1721764914
801,7079,Beal 1 Oil 3,OIL/WATER,436,2.27,1449270810,1748345055
802,7080,Beal 1 Water,WATER,300,1.67,1449270810,1748345055
803,8281,Beams 15 St 1 Water,WATER,500,2.75,1461009602,1748314078
804,8285,Beams 15 St 2 Water,WATER,500,2.75,1461009806,1748314078
805,8958,Beams 15 St. 5 Water,WATER,500,2.79,1466794805,1748314078
806,46255,Beeler 16 Water,WATER,500,2.6,1713292711,1748363428
807,46278,Beeler 17 H Oil,OIL,500,2.6,1713625651,1748363428
808,46279,Beeler 17 H Water,WATER,500,2.6,1713625652,1748363428
809,18088,Beeler 1H Remote,OIL/WATER,500,1.67,1540501692,1734468633
